NomeDocente	ID_LATTES_MERGED	Vinculo	UnidadeExercicio	OrgaoExercicio	Curso	Habilitacao	Turno	Modalidade	ProgramaPG	DESC_NIVEL
FABIOLA ROHDEN	4786004407933399	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ANTROPOLOGIA SOCIAL	Acadêmico
ISABEL CRISTINA DE MOURA CARVALHO	7164983612113282	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ANTROPOLOGIA SOCIAL	Acadêmico
JEAN SEGATA	8646469321774113	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ANTROPOLOGIA SOCIAL	Acadêmico
MARIA ELIZABETH DA SILVA LUCAS	7325596286251717	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ANTROPOLOGIA SOCIAL	Acadêmico
MARIA EUNICE DE SOUZA MACIEL	2937021383580285	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ANTROPOLOGIA SOCIAL	Acadêmico
PABLO TIBOR QUINTERO MANSILLA	2076987603354907	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ANTROPOLOGIA SOCIAL	Acadêmico
PATRICE SCHUCH	1747539632586169	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ANTROPOLOGIA SOCIAL	Acadêmico
PAULA SANDRINE MACHADO	4113327441291226	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ANTROPOLOGIA SOCIAL	Acadêmico
RUBEN GEORGE OLIVEN	9438438920135359	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ANTROPOLOGIA SOCIAL	Acadêmico
SERGIO BAPTISTA DA SILVA	9943826446885266	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ANTROPOLOGIA SOCIAL	Acadêmico
AIRTON CATTANI	4653549390387437	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
ANA CAROLINA SANTOS PELLEGRINI	7099552648443143	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
ANDREA SOLER MACHADO	0408000433365460	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
ANGELICA PAIVA PONZIO	1597797193244653	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
ANÍBAL ROBERTO PARODI REBELLA	Não preenchido	Visitante	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
BENAMY TURKIENICZ	2093098818700919	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
BETINA TSCHIEDEL MARTAU	1931152515515581	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
CARLOS EDUARDO DIAS COMAS	4290893631616486	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
CARLOS FERNANDO SILVA BAHIMA	4267412235162667	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
CLÁUDIA PIANTÁ COSTA CABRAL	2790035784807996	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
CLAUDIO CALOVI PEREIRA	8361432239512803	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
DOUGLAS VIEIRA DE AGUIAR	6546605811840426	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
EDSON DA CUNHA MAHFUZ	2757009040611202	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
FERNANDO DELFINO DE FREITAS FUAO	3852560888851492	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
HEITOR DA COSTA SILVA	9712569624538951	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
LINEU CASTELLO	8232169378278541	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
LUIS HENRIQUE HAAS LUCCAS	9681646415329903	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
MARIA LUIZA ADAMS SANVITTO	0505233237186975	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
MARIA PAULA PIAZZA RECENA	0148160993128279	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
MARTA SILVEIRA PEIXOTO	5058603540533124	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
ROGERIO DE CASTRO OLIVEIRA	6314092942816148	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
SERGIO MOACIR MARQUES	3954072189046165	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
SILVIO BELMONTE DE ABREU FILHO	1529601716362955	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
SILVIO OKSMAN	4323389994709035	Visitante	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARQUITETURA	Acadêmico
CAMILA BAUER BRONSTRUP	4288089072857204	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
CELINA NUNES DE ALCANTARA	6444075692126392	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
CLOVIS DIAS MASSA	6553962316361796	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
FLAVIA PILLA DO VALLE	5436932725167026	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
INES ALCARAZ MAROCCO	1410848209716090	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
LUCIANA PALUDO	3452193790685332	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
MARTA ISAACSSON DE SOUZA E SILVA	0990182192329160	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
MIRNA SPRITZER	9587813519122265	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
MONICA FAGUNDES DANTAS	0332056210980546	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
SILVIA BALESTRERI NUNES	7439171356537261	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
SILVIA PATRICIA FAGUNDES	4833760995067683	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
SUZANE WEBER DA SILVA	9969525838261265	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
VERA LUCIA BERTONI DOS SANTOS	8040612039120075	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
WALTER LIMA TORRES NETO	1848383210831565	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES CÊNICAS	Acadêmico
ALBERTO MARINHO RIBAS SEMELER	2897459119711239	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
ALEXANDRE RICARDO DOS SANTOS	5190429471529280	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
ANA MARIA ALBANI DE CARVALHO	8583123342049705	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
BLANCA LUZ BRITES	6757996415119570	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
CLAUDIA VICARI ZANATTA	4580841303139412	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
DANIELA PINHEIRO MACHADO KERN	7767171140617889	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
EDUARDO FERREIRA VERAS	0986480511351524	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
EDUARDO FIGUEIREDO VIEIRA DA CUNHA	7850344003728919	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
ELAINE ATHAYDE ALVES TEDESCO	3522735126156406	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
FLAVIO ROBERTO GONCALVES	9871933299611622	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
FRANCISCO MARSHALL	7721780674364220	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
HELIO CUSTODIO FERVENZA	7972005204892014	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
ICLEIA MARIA BORSA CATTANI	6952735371047311	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
JOANA BOSAK DE FIGUEIREDO	2938354734194794	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
JOSE AUGUSTO COSTA AVANCINI	3219001683557680	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
MARIA AMELIA BULHOES GARCIA	1775668355438233	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
MARIA IVONE DOS SANTOS	8186621070642430	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
MARILICE VILLEROY CORONA	1902184658684723	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
MARISTELA SALVATORI	4866833198348847	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
MONICA ZIELINSKY	8866560335745211	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
NARA CRISTINA SANTOS	0024977948247395	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
NIURA APARECIDA LEGRAMANTE RIBEIRO	3571396582424711	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
PAULA VIVIANE RAMOS	0683223879850775	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
PAULO ANTONIO DE MENEZES PEREIRA DA SILVEIRA	0659044051924335	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
PAULO CESAR RIBEIRO GOMES	2319109801277853	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
SANDRA TEREZINHA REY	1304040199380156	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
TERESINHA BARACHINI	2118563938166344	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ARTES VISUAIS	Acadêmico
ADEMIR EVANGELISTA DO VALE	6259464765510734	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
ANA CAROLINA MELCHIORS	8138219168567371	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
ASTRID WIENS SOUZA	4456054214625958	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
DENISE BUENO	2413108146059860	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
DENISE COUTINHO ENDRINGER	6424432214565576	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
DIOGO PILGER	1302232285829492	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
ELIANA ELISABETH DIEHL	7240894306747562	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
FILIPE CARVALHO MATHEUS	3287468765750857	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
GENIVAL ARAUJO DOS SANTOS JUNIOR	5917097187533724	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
ISABELA HEINECK	3204512494420226	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
JUCENI PEREIRA DE LIMA DAVID	0491600109519083	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
LEONARDO REGIS LEIRA PEREIRA	1728145468467999	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
LUCIA DE ARAUJO COSTA BEISL NOBLAT	6695728353320968	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
MARENI ROCHA FARIAS	1955003761488344	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
MARINA RAIJCHE MATTOZO ROVER	2998452751446895	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
MAURO SILVEIRA DE CASTRO	6452901126311012	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
ROBERTO PONTAROLO	1779931169656381	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
SILVANA NAIR LEITE CONTEZINI	9922706294578800	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
TADEU UGGERE DE ANDRADE	4947627030102292	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
TANIA ALVES AMADOR	6374474420461200	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
TATIANE DA SILVA DAL PIZZOL	9678487261176688	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ASSISTÊNCIA FARMACÊUTICA	Acadêmico
ADRIANO CAVALLERI	0626316405831388	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
ANDRE LUIZ NETTO FERREIRA	1272360228203358	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
AUGUSTO FERRARI	9517186928653769	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
CAIO JOSE CARLOS	8973680430342234	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
CLARICE BERNHARDT FIALHO	5124669349178784	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
CLAUDIA CALEGARO MARQUES	9200033290555012	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
FELIPE BEZERRA RIBEIRO	5336382384707896	Visitante	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
FILIPE MICHELS BIANCHI	4044459478465378	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
FLAVIA PEREIRA TIRELLI	2800440131764536	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
GILSON RUDINEI PIRES MOREIRA	3862131524434026	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
HELENA PICCOLI ROMANOWSKI	8192540793712521	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
IGNACIO MARIA BENITES MORENO	7974459472050559	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
JOCELIA GRAZIA	9760572631474843	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
JULIA GIORA	5468144003642210	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	BIOLOGIA ANIMAL	Acadêmico
